# Gnuplot Marks : Windbarbs data
# Hiroki Motoyoshi - 2024
#
# % ruby windbarb.rb > windbarb.dat
#
# % gnuplot
#
# do for [i=0:200:5] {
#   set mark i "windbarb.dat" index i
# }
#
# set angles degree
# set theta top cw
#
# plot $data using 1:2:(1):(1):4:3 with marks mt variable fs solid
#
#      $data has columns
#
#          x, y, wind_speed, wind_direction
#
#

# 0
0.0 0.0 1


# 5
0.0 0.0 1
0.0 1.0 1

0.0 0.87 1
0.23492315519647708 0.9555050358314172 1


# 10
0.0 0.0 1
0.0 1.0 1

0.0 1.0 1
0.46984631039295416 1.1710100716628344 1


# 15
0.0 0.0 1
0.0 1.0 1

0.0 1.0 1
0.46984631039295416 1.1710100716628344 1

0.0 0.87 1
0.23492315519647708 0.9555050358314172 1


# 20
0.0 0.0 1
0.0 1.0 1

0.0 1.0 1
0.46984631039295416 1.1710100716628344 1

0.0 0.87 1
0.46984631039295416 1.0410100716628343 1


# 25
0.0 0.0 1
0.0 1.0 1

0.0 1.0 1
0.46984631039295416 1.1710100716628344 1

0.0 0.87 1
0.46984631039295416 1.0410100716628343 1

0.0 0.74 1
0.23492315519647708 0.8255050358314172 1


# 30
0.0 0.0 1
0.0 1.0 1

0.0 1.0 1
0.46984631039295416 1.1710100716628344 1

0.0 0.87 1
0.46984631039295416 1.0410100716628343 1

0.0 0.74 1
0.46984631039295416 0.9110100716628344 1


# 35
0.0 0.0 1
0.0 1.0 1

0.0 1.0 1
0.46984631039295416 1.1710100716628344 1

0.0 0.87 1
0.46984631039295416 1.0410100716628343 1

0.0 0.74 1
0.46984631039295416 0.9110100716628344 1

0.0 0.61 1
0.23492315519647708 0.6955050358314172 1


# 40
0.0 0.0 1
0.0 1.0 1

0.0 1.0 1
0.46984631039295416 1.1710100716628344 1

0.0 0.87 1
0.46984631039295416 1.0410100716628343 1

0.0 0.74 1
0.46984631039295416 0.9110100716628344 1

0.0 0.61 1
0.46984631039295416 0.7810100716628344 1


# 45
0.0 0.0 1
0.0 1.0 1

0.0 1.0 1
0.46984631039295416 1.1710100716628344 1

0.0 0.87 1
0.46984631039295416 1.0410100716628343 1

